country_code;year;value
SVN;2001;
SLB;2001;
SOM;2001;810.0
ZAF;2001;190000.0
SSD;2001;5800.0
ESP;2001;2900.0
LKA;2001;100.0
SDN;2001;2000.0
SUR;2001;200.0
SWE;2001;
CHE;2001;500.0
SYR;2001;100.0
TJK;2001;100.0
THA;2001;56000.0
GBR;2001;
TLS;2001;100.0
TGO;2001;7100.0
TON;2001;
TTO;2001;520.0
TUN;2001;100.0
TUR;2001;
TKM;2001;
TUV;2001;
UGA;2001;86000.0
UKR;2001;7600.0
ARE;2001;
TZA;2001;110000.0
USA;2001;
URY;2001;500.0
UZB;2001;100.0
VUT;2001;
VEN;2001;2000.0
VNM;2001;5500.0
YEM;2001;200.0
ZMB;2001;68000.0
ZWE;2001;130000.0
AFG;2000;100.0
ALB;2000;100.0
DZA;2000;100.0
AND;2000;
AGO;2000;6000.0
ATG;2000;
ARG;2000;1400.0
ARM;2000;
AUS;2000;100.0
AUT;2000;
AZE;2000;100.0
BHS;2000;500.0
BHR;2000;100.0
BGD;2000;100.0
BRB;2000;100.0
BLR;2000;100.0
BEL;2000;
BLZ;2000;100.0
BEN;2000;3900.0
BTN;2000;100.0
BOL;2000;840.0
BIH;2000;
BWA;2000;16000.0
BRA;2000;14000.0
BRN;2000;
BGR;2000;100.0
BFA;2000;13000.0
BDI;2000;12000.0
CPV;2000;200.0
KHM;2000;3600.0
CMR;2000;22000.0
CAN;2000;
CAF;2000;11000.0
TCD;2000;7300.0
CHL;2000;
CHN;2000;
COL;2000;4300.0
COM;2000;100.0
COG;2000;6700.0
COK;2000;
CRI;2000;500.0
CIV;2000;56000.0
HRV;2000;100.0
CUB;2000;720.0
CYP;2000;100.0
CZE;2000;
PRK;2000;
COD;2000;54000.0
DNK;2000;100.0
DJI;2000;500.0
DMA;2000;
DOM;2000;4500.0
ECU;2000;970.0
EGY;2000;100.0
SLV;2000;880.0
GNQ;2000;680.0
ERI;2000;1300.0
EST;2000;
SWZ;2000;7200.0
ETH;2000;68000.0
FJI;2000;100.0
FIN;2000;
FRA;2000;830.0
GAB;2000;2400.0
GMB;2000;530.0
GEO;2000;100.0
DEU;2000;
GHA;2000;22000.0
GRC;2000;100.0
GRD;2000;
GTM;2000;1900.0
GIN;2000;4800.0
GNB;2000;1100.0
GUY;2000;200.0
HTI;2000;11000.0
HND;2000;2300.0
HUN;2000;
ISL;2000;100.0
IND;2000;210000.0
IDN;2000;790.0
IRN;2000;500.0
IRQ;2000;
IRL;2000;100.0
ISR;2000;
ITA;2000;1600.0
JAM;2000;1800.0
JPN;2000;
JOR;2000;
KAZ;2000;100.0
KEN;2000;120000.0
KIR;2000;
KWT;2000;
KGZ;2000;100.0
LAO;2000;100.0
LVA;2000;200.0
LBN;2000;100.0
LSO;2000;13000.0
LBR;2000;3500.0
LBY;2000;100.0
LTU;2000;100.0
LUX;2000;100.0
MDG;2000;100.0
MWI;2000;72000.0
MYS;2000;2900.0
MDV;2000;
MLI;2000;7900.0
MLT;2000;
MHL;2000;
MRT;2000;500.0
MUS;2000;
MEX;2000;6100.0
FSM;2000;
MCO;2000;
MNG;2000;100.0
MNE;2000;100.0
MAR;2000;620.0
MOZ;2000;
MMR;2000;4400.0
NAM;2000;8500.0
NRU;2000;
NPL;2000;500.0
NLD;2000;100.0
NZL;2000;100.0
NIC;2000;200.0
NER;2000;2700.0
NGA;2000;110000.0
NIU;2000;
MKD;2000;
NOR;2000;100.0
OMN;2000;100.0
PAK;2000;100.0
PLW;2000;
PAN;2000;
PNG;2000;500.0
PRY;2000;500.0
PER;2000;4800.0
PHL;2000;100.0
POL;2000;
PRT;2000;1200.0
QAT;2000;100.0
KOR;2000;
MDA;2000;500.0
ROU;2000;500.0
RUS;2000;
RWA;2000;16000.0
KNA;2000;
LCA;2000;
VCT;2000;
WSM;2000;
SMR;2000;
STP;2000;
SAU;2000;
SEN;2000;2200.0
SRB;2000;200.0
SYC;2000;
SLE;2000;3600.0
SGP;2000;200.0
SVK;2000;100.0
SVN;2000;
SLB;2000;
SOM;2000;720.0
ZAF;2000;170000.0
SSD;2000;5200.0
ESP;2000;2900.0
LKA;2000;100.0
SDN;2000;1900.0
SUR;2000;200.0
SWE;2000;
CHE;2000;500.0
SYR;2000;100.0
TJK;2000;100.0
THA;2000;52000.0
GBR;2000;
TLS;2000;100.0
TGO;2000;6400.0
TON;2000;
TTO;2000;500.0
TUN;2000;100.0
TUR;2000;
TKM;2000;
TUV;2000;
UGA;2000;86000.0
UKR;2000;6100.0
ARE;2000;
TZA;2000;110000.0
USA;2000;
URY;2000;500.0
UZB;2000;100.0
VUT;2000;
VEN;2000;2000.0
VNM;2000;4500.0
YEM;2000;200.0
ZMB;2000;65000.0
ZWE;2000;120000.0
