 country_code, year, value 
 GBR, 2007, 41829.0 
 TLS, 2007, 5.0 
 TGO, 2007, 7199.0 
 TON, 2007,  
 TTO, 2007, 2379.0 
 TUN, 2007, 204.0 
 TUR, 2007,  
 TKM, 2007, 0.0 
 TUV, 2007,  
 UGA, 2007, 111232.0 
 UKR, 2007, 7657.0 
 ARE, 2007,  
 TZA, 2007, 135924.0 
 USA, 2007,  
 URY, 2007, 1927.0 
 UZB, 2007, 878.0 
 VUT, 2007,  
 VEN, 2007, 22816.0 
 VNM, 2007, 16212.0 
 YEM, 2007, 68.0 
 ZMB, 2007, 163843.0 
 ZWE, 2007, 99908.0 
 AFG, 2006, 0.0 
 ALB, 2006, 41.0 
 DZA, 2006, 870.0 
 AND, 2006,  
 AGO, 2006, 4065.0 
 ATG, 2006,  
 ARG, 2006, 31701.0 
 ARM, 2006,  
 AUS, 2006, 9153.0 
 AUT, 2006,  
 AZE, 2006, 8.0 
 BHS, 2006, 1372.0 
 BHR, 2006, 34.0 
 BGD, 2006, 52.0 
 BRB, 2006, 543.0 
 BLR, 2006, 638.0 
 BEL, 2006,  
 BLZ, 2006, 333.0 
 BEN, 2006, 0.0 
 BTN, 2006, 13.0 
 BOL, 2006, 380.0 
 BIH, 2006,  
 BWA, 2006, 75303.0 
 BRA, 2006, 252353.0 
 BRN, 2006,  
 BGR, 2006, 196.0 
 BFA, 2006, 12842.0 
 BDI, 2006, 8048.0 
 CPV, 2006, 226.0 
 KHM, 2006, 17725.0 
 CMR, 2006, 28403.0 
 CAN, 2006,  
 CAF, 2006, 2860.0 
 TCD, 2006, 5500.0 
 CHL, 2006, 8696.0 
 CHN, 2006, 26249.0 
 COL, 2006, 7873.0 
 COM, 2006, 0.0 
 COG, 2006, 3186.0 
 COK, 2006,  
 CRI, 2006, 1411.0 
 CIV, 2006, 28430.0 
 HRV, 2006, 303.0 
 CUB, 2006, 2500.0 
 CYP, 2006, 92.0 
 CZE, 2006,  
 PRK, 2006,  
 COD, 2006, 17675.0 
 DNK, 2006, 2582.0 
 DJI, 2006, 512.0 
 DMA, 2006,  
 DOM, 2006, 4125.0 
 ECU, 2006, 1802.0 
 EGY, 2006, 200.0 
 SLV, 2006, 3693.0 
 GNQ, 2006, 742.0 
 ERI, 2006, 1211.0 
 EST, 2006,  
 SWZ, 2006, 17159.0 
 ETH, 2006, 48729.0 
 FJI, 2006, 28.0 
 FIN, 2006,  
 FRA, 2006, 85804.0 
 GAB, 2006, 5278.0 
 GMB, 2006, 330.0 
 GEO, 2006, 266.0 
 DEU, 2006,  
 GHA, 2006, 6993.0 
 GRC, 2006, 3146.0 
 GRD, 2006,  
 GTM, 2006, 4814.0 
 GIN, 2006, 4698.0 
 GNB, 2006, 349.0 
 GUY, 2006, 1595.0 
 HTI, 2006, 9428.0 
 HND, 2006, 4649.0 
 HUN, 2006,  
 ISL, 2006, 95.0 
 IND, 2006, 64222.0 
 IDN, 2006, 4904.0 
 IRN, 2006, 375.0 
 IRQ, 2006,  
 IRL, 2006, 2043.0 
 ISR, 2006,  
 ITA, 2006, 51513.0 
 JAM, 2006, 1974.0 
 JPN, 2006, 5903.0 
 JOR, 2006,  
 KAZ, 2006, 273.0 
 KEN, 2006, 128722.0 
 KIR, 2006,  
 KWT, 2006,  
 KGZ, 2006, 46.0 
 LAO, 2006, 508.0 
 LVA, 2006, 159.0 
 LBN, 2006, 194.0 
 LSO, 2006, 17214.0 
 LBR, 2006, 916.0 
 LBY, 2006, 632.0 
 LTU, 2006, 71.0 
 LUX, 2006, 283.0 
 MDG, 2006, 89.0 
 MWI, 2006, 57354.0 
 MYS, 2006, 7078.0 
 MDV, 2006, 2.0 
 MLI, 2006, 7768.0 
 MLT, 2006,  
 MHL, 2006,  
 MRT, 2006, 523.0 
 MUS, 2006, 250.0 
 MEX, 2006, 39608.0 
 FSM, 2006,  
 MCO, 2006,  
 MNG, 2006, 2.0 
 MNE, 2006, 21.0 
 MAR, 2006, 1342.0 
 MOZ, 2006, 44100.0 
 MMR, 2006, 6577.0 
 NAM, 2006, 26633.0 
 NRU, 2006,  
 NPL, 2006, 542.0 
 NLD, 2006, 8676.0 
 NZL, 2006, 917.0 
 NIC, 2006, 335.0 
 NER, 2006, 1722.0 
 NGA, 2006, 119998.0 
 NIU, 2006,  
 MKD, 2006,  
 NOR, 2006, 2124.0 
 OMN, 2006, 223.0 
 PAK, 2006, 164.0 
 PLW, 2006,  
 PAN, 2006,  
 PNG, 2006, 1320.0 
 PRY, 2006, 756.0 
 PER, 2006, 5287.0 
 PHL, 2006, 204.0 
 POL, 2006,  
 PRT, 2006, 13942.0 
 QAT, 2006, 0.0 
 KOR, 2006,  
 MDA, 2006, 262.0 
 ROU, 2006, 6812.0 
 RUS, 2006, 15330.0 
 RWA, 2006, 33486.0 
 KNA, 2006,  
 LCA, 2006,  
 VCT, 2006,  
 WSM, 2006,  
 SMR, 2006,  
 STP, 2006,  
 SAU, 2006,  
 SEN, 2006, 221.0 
 SRB, 2006, 630.0 
 SYC, 2006,  
 SLE, 2006, 753.0 
 SGP, 2006, 522.0 
 SVK, 2006, 96.0 
 SVN, 2006, 147.0 
 SLB, 2006,  
 SOM, 2006, 111.0 
 ZAF, 2006, 272824.0 
 SSD, 2006, 0.0 
 ESP, 2006, 63865.0 
 LKA, 2006, 76.0 
 SDN, 2006, 0.0 
 SUR, 2006, 482.0 
 SWE, 2006,  
 CHE, 2006, 7005.0 
 SYR, 2006, 16.0 
 TJK, 2006, 33.0 
 THA, 2006, 125169.0 
 GBR, 2006, 37481.0 
 TLS, 2006, 5.0 
 TGO, 2006, 6385.0 
 TON, 2006,  
 TTO, 2006, 1949.0 
 TUN, 2006, 160.0 
 TUR, 2006,  
 TKM, 2006, 0.0 
 TUV, 2006,  
 UGA, 2006, 89193.0 
 UKR, 2006, 4777.0 
 ARE, 2006,  
 TZA, 2006, 60520.0 
 USA, 2006,  
 URY, 2006, 1761.0 
 UZB, 2006, 377.0 
 VUT, 2006,  
 VEN, 2006, 19582.0 
 VNM, 2006, 8246.0 
 YEM, 2006, 0.0 
 ZMB, 2006, 85882.0 
 ZWE, 2006, 60309.0 
 AFG, 2005, 0.0 
 ALB, 2005, 30.0 
 DZA, 2005, 574.0 
 AND, 2005,  
 AGO, 2005, 609.0 
 ATG, 2005,  
 ARG, 2005, 28857.0 
 ARM, 2005,  
 AUS, 2005, 8177.0 
 AUT, 2005,  
 AZE, 2005,  
 BHS, 2005, 1053.0 
 BHR, 2005, 28.0 
 BGD, 2005, 20.0 
 BRB, 2005, 479.0 
 BLR, 2005, 161.0 
 BEL, 2005,  
 BLZ, 2005, 259.0 
 BEN, 2005, 0.0 
 BTN, 2005, 4.0 
 BOL, 2005, 258.0 
 BIH, 2005,  
 BWA, 2005, 55558.0 
 BRA, 2005, 223928.0 
 BRN, 2005,  
 BGR, 2005, 178.0 
 BFA, 2005, 8136.0 
 BDI, 2005, 6416.0 
 CPV, 2005, 140.0 
 KHM, 2005, 9752.0 
 CMR, 2005, 23820.0 
 CAN, 2005,  
 CAF, 2005, 1647.0 
 TCD, 2005, 1600.0 
 CHL, 2005, 8306.0 
 CHN, 2005, 19785.0 
 COL, 2005, 6333.0 
 COM, 2005, 0.0 
 COG, 2005, 2788.0 
 COK, 2005,  
 CRI, 2005, 1201.0 
 CIV, 2005, 18743.0 
 HRV, 2005, 271.0 
 CUB, 2005, 1876.0 
 CYP, 2005, 76.0 
 CZE, 2005,  
 PRK, 2005,  
 COD, 2005, 9094.0 
 DNK, 2005, 2402.0 
 DJI, 2005, 288.0 
 DMA, 2005,  
 DOM, 2005, 2195.0 
 ECU, 2005, 1201.0 
 EGY, 2005, 12.0 
 SLV, 2005, 2431.0 
 GNQ, 2005, 457.0 
 ERI, 2005, 455.0 
 EST, 2005,  
 SWZ, 2005, 10315.0 
 ETH, 2005, 19071.0 
 FJI, 2005, 20.0 
 FIN, 2005,  
 FRA, 2005, 81071.0 
 GAB, 2005, 4503.0 
 GMB, 2005, 287.0 
 GEO, 2005, 145.0 
 DEU, 2005,  
 GHA, 2005, 3799.0 
 GRC, 2005, 2921.0 
 GRD, 2005,  
 GTM, 2005, 3300.0 
 GIN, 2005, 1695.0 
 GNB, 2005, 62.0 
 GUY, 2005, 1202.0 
 HTI, 2005, 3995.0 
 HND, 2005, 3627.0 
 HUN, 2005,  
 ISL, 2005, 85.0 
 IND, 2005, 29642.0 
 IDN, 2005, 605.0 
 IRN, 2005, 237.0 
 IRQ, 2005,  
 IRL, 2005, 1838.0 
 ISR, 2005,  
 ITA, 2005, 46364.0 
 JAM, 2005, 1557.0 
 JPN, 2005, 4681.0 
 JOR, 2005,  
 KAZ, 2005, 197.0 
 KEN, 2005, 54093.0 
 KIR, 2005,  
 KWT, 2005,  
 KGZ, 2005, 36.0 
 LAO, 2005, 326.0 
 LVA, 2005, 106.0 
 LBN, 2005, 163.0 
 LSO, 2005, 8467.0 
 LBR, 2005, 0.0 
 LBY, 2005, 498.0 
 LTU, 2005, 56.0 
 LUX, 2005, 248.0 
 MDG, 2005, 36.0 
 MWI, 2005, 28110.0 
 MYS, 2005, 5862.0 
 MDV, 2005, 0.0 
 MLI, 2005, 2972.0 
 MLT, 2005,  
 MHL, 2005,  
 MRT, 2005, 254.0 
 MUS, 2005, 155.0 
 MEX, 2005, 32206.0 
 FSM, 2005,  
 MCO, 2005,  
 MNG, 2005, 1.0 
 MNE, 2005, 18.0 
 MAR, 2005, 1106.0 
 MOZ, 2005, 18955.0 
 MMR, 2005, 2663.0 
 NAM, 2005, 13566.0 
 NRU, 2005,  
 NPL, 2005, 172.0 
 NLD, 2005, 8049.0 
 NZL, 2005, 863.0 
 NIC, 2005, 163.0 
 NER, 2005, 695.0 
 NGA, 2005, 62089.0 
 NIU, 2005,  
 MKD, 2005,  
 NOR, 2005, 1878.0 
 OMN, 2005, 208.0 
 PAK, 2005, 115.0 
 PLW, 2005,  
 PAN, 2005,  
 PNG, 2005, 264.0 
 PRY, 2005, 483.0 
 PER, 2005, 3535.0 
 PHL, 2005, 57.0 
 POL, 2005,  
 PRT, 2005, 12549.0 
 QAT, 2005, 0.0 
 KOR, 2005,  
 MDA, 2005, 150.0 
 ROU, 2005, 6556.0 
 RUS, 2005,  
 RWA, 2005, 18884.0 
 KNA, 2005,  
 LCA, 2005,  
 VCT, 2005,  
 WSM, 2005,  
 SMR, 2005,  
 STP, 2005,  
 SAU, 2005,  
 SEN, 2005, 203.0 
 SRB, 2005, 586.0 
 SYC, 2005,  
 SLE, 2005, 317.0 
 SGP, 2005, 316.0 
 SVK, 2005, 65.0 
 SVN, 2005, 96.0 
 SLB, 2005,  
 SOM, 2005, 47.0 
 ZAF, 2005, 148113.0 
 SSD, 2005, 0.0 
 ESP, 2005, 58027.0 
 LKA, 2005, 54.0 
 SDN, 2005, 0.0 
 SUR, 2005, 344.0 
 SWE, 2005,  
 CHE, 2005, 6370.0 
 SYR, 2005, 13.0 
 TJK, 2005, 0.0 
 THA, 2005, 99402.0 
 GBR, 2005, 32862.0 
 TLS, 2005, 1.0 
 TGO, 2005, 5130.0 
 TON, 2005,  
 TTO, 2005, 1531.0 
 TUN, 2005, 130.0 
 TUR, 2005,  
 TKM, 2005, 0.0 
 TUV, 2005,  
 UGA, 2005, 89000.0 
 UKR, 2005, 3056.0 
 ARE, 2005,  
 TZA, 2005, 19712.0 
 USA, 2005,  
 URY, 2005, 1472.0 
 UZB, 2005, 0.0 
 VUT, 2005,  
 VEN, 2005, 11917.0 
 VNM, 2005, 2697.0 
 YEM, 2005, 0.0 
 ZMB, 2005, 57165.0 
 ZWE, 2005, 27675.0 
 AFG, 2004, 0.0 
 ALB, 2004, 11.0 
 DZA, 2004, 440.0 
 AND, 2004,  
 AGO, 2004, 240.0 
 ATG, 2004,  
 ARG, 2004, 25535.0 
 ARM, 2004,  
 AUS, 2004, 7351.0 
 AUT, 2004,  
 AZE, 2004, 0.0 
 BHS, 2004, 876.0 
 BHR, 2004, 23.0 
 BGD, 2004, 0.0 
 BRB, 2004, 423.0 
 BLR, 2004, 68.0 
 BEL, 2004,  
 BLZ, 2004, 147.0 
 BEN, 2004, 0.0 
 BTN, 2004, 1.0 
 BOL, 2004, 128.0 
 BIH, 2004,  
 BWA, 2004, 36422.0 
 BRA, 2004, 196914.0 
 BRN, 2004,  
 BGR, 2004, 157.0 
 BFA, 2004, 3984.0 
 BDI, 2004, 3900.0 
 CPV, 2004, 10.0 
 KHM, 2004, 5974.0 
 CMR, 2004, 14000.0 
 CAN, 2004,  
 CAF, 2004, 525.0 
 TCD, 2004, 450.0 
 CHL, 2004, 5629.0 
 CHN, 2004, 8661.0 
 COL, 2004, 4792.0 
 COM, 2004, 0.0 
 COG, 2004, 464.0 
 COK, 2004,  
 CRI, 2004, 1003.0 
 CIV, 2004, 6265.0 
 HRV, 2004, 238.0 
 CUB, 2004, 1513.0 
 CYP, 2004, 61.0 
 CZE, 2004,  
 PRK, 2004,  
 COD, 2004, 4353.0 
 DNK, 2004, 2302.0 
 DJI, 2004, 149.0 
 DMA, 2004,  
 DOM, 2004, 447.0 
 ECU, 2004, 801.0 
 EGY, 2004, 10.0 
 SLV, 2004, 1395.0 
 GNQ, 2004, 113.0 
 ERI, 2004, 20.0 
 EST, 2004,  
 SWZ, 2004, 5453.0 
 ETH, 2004, 6670.0 
 FJI, 2004, 11.0 
 FIN, 2004,  
 FRA, 2004, 76347.0 
 GAB, 2004, 2000.0 
 GMB, 2004, 0.0 
 GEO, 2004, 51.0 
 DEU, 2004,  
 GHA, 2004, 1831.0 
 GRC, 2004, 2713.0 
 GRD, 2004,  
 GTM, 2004, 2999.0 
 GIN, 2004, 652.0 
 GNB, 2004, 49.0 
 GUY, 2004, 497.0 
 HTI, 2004, 1902.0 
 HND, 2004, 2638.0 
 HUN, 2004,  
 ISL, 2004, 74.0 
 IND, 2004, 6600.0 
 IDN, 2004, 20.0 
 IRN, 2004, 122.0 
 IRQ, 2004,  
 IRL, 2004, 1635.0 
 ISR, 2004,  
 ITA, 2004, 41212.0 
 JAM, 2004, 183.0 
 JPN, 2004, 3671.0 
 JOR, 2004,  
 KAZ, 2004, 16.0 
 KEN, 2004, 24960.0 
 KIR, 2004,  
 KWT, 2004,  
 KGZ, 2004, 1.0 
 LAO, 2004, 175.0 
 LVA, 2004, 97.0 
 LBN, 2004, 133.0 
 LSO, 2004, 1836.0 
 LBR, 2004, 0.0 
 LBY, 2004, 376.0 
 LTU, 2004, 46.0 
 LUX, 2004, 215.0 
 MDG, 2004, 21.0 
 MWI, 2004, 10344.0 
 MYS, 2004, 4645.0 
 MDV, 2004, 0.0 
 MLI, 2004, 3300.0 
 MLT, 2004,  
 MHL, 2004,  
 MRT, 2004, 71.0 
 MUS, 2004, 94.0 
 MEX, 2004, 28011.0 
 FSM, 2004,  
 MCO, 2004,  
 MNG, 2004, 1.0 
 MNE, 2004, 12.0 
 MAR, 2004, 884.0 
 MOZ, 2004, 7454.0 
 MMR, 2004, 485.0 
 NAM, 2004, 5480.0 
 NRU, 2004,  
 NPL, 2004, 50.0 
 NLD, 2004, 7489.0 
 NZL, 2004, 772.0 
 NIC, 2004, 52.0 
 NER, 2004, 102.0 
 NGA, 2004, 44590.0 
 NIU, 2004,  
 MKD, 2004,  
 NOR, 2004, 1631.0 
 OMN, 2004, 194.0 
 PAK, 2004, 100.0 
 PLW, 2004,  
 PAN, 2004,  
 PNG, 2004, 22.0 
 PRY, 2004, 0.0 
 PER, 2004, 1250.0 
 PHL, 2004,  
 POL, 2004,  
 PRT, 2004, 11155.0 
 QAT, 2004, 0.0 
 KOR, 2004,  
 MDA, 2004, 82.0 
 ROU, 2004, 6228.0 
 RUS, 2004,  
 RWA, 2004, 5749.0 
 KNA, 2004,  
 LCA, 2004,  
 VCT, 2004,  
 WSM, 2004,  
 SMR, 2004,  
 STP, 2004,  
 SAU, 2004,  
 SEN, 2004, 190.0 
 SRB, 2004, 450.0 
 SYC, 2004,  
 SLE, 2004, 0.0 
 SGP, 2004, 208.0 
 SVK, 2004, 65.0 
 SVN, 2004, 83.0 
 SLB, 2004,  
 SOM, 2004, 0.0 
 ZAF, 2004, 66168.0 
 SSD, 2004, 0.0 
 ESP, 2004, 52188.0 
 LKA, 2004, 14.0 
 SDN, 2004, 0.0 
 SUR, 2004, 225.0 
 SWE, 2004,  
 CHE, 2004, 5735.0 
 SYR, 2004, 12.0 
 TJK, 2004, 0.0 
 THA, 2004, 55465.0 
 GBR, 2004, 27950.0 
 TLS, 2004, 0.0 
 TGO, 2004, 1961.0 
 TON, 2004,  
 TTO, 2004, 1101.0 
 TUN, 2004, 92.0 
 TUR, 2004,  
 TKM, 2004, 0.0 
 TUV, 2004,  
 UGA, 2004, 50291.0 
 UKR, 2004, 1299.0 
 ARE, 2004,  
 TZA, 2004, 6962.0 
 USA, 2004,  
 URY, 2004, 1319.0 
 UZB, 2004, 0.0 
 VUT, 2004,  
 VEN, 2004, 9686.0 
 VNM, 2004, 516.0 
 YEM, 2004, 0.0 
 ZMB, 2004, 29998.0 
 ZWE, 2004, 11768.0 
 AFG, 2003, 0.0 
 ALB, 2003, 0.0 
 DZA, 2003, 334.0 
 AND, 2003,  
 AGO, 2003, 0.0 
 ATG, 2003,  
 ARG, 2003, 22161.0 
 ARM, 2003,  
 AUS, 2003, 6940.0 
 AUT, 2003,  
 AZE, 2003, 0.0 
 BHS, 2003, 699.0 
 BHR, 2003, 22.0 
 BGD, 2003, 0.0 
 BRB, 2003, 320.0 
 BLR, 2003, 11.0 
 BEL, 2003,  
 BLZ, 2003, 152.0 
 BEN, 2003, 0.0 
 BTN, 2003, 0.0 
 BOL, 2003, 95.0 
 BIH, 2003,  
 BWA, 2003, 16769.0 
 BRA, 2003, 168541.0 
 BRN, 2003, 0.0 
 BGR, 2003, 138.0 
 BFA, 2003, 1525.0 
 BDI, 2003, 1331.0 
 CPV, 2003, 3.0 
 KHM, 2003, 2230.0 
 CMR, 2003, 1794.0 
 CAN, 2003,  
 CAF, 2003, 393.0 
 TCD, 2003, 1811.0 
 CHL, 2003, 4882.0 
 CHN, 2003, 7572.0 
 COL, 2003, 3251.0 
 COM, 2003, 0.0 
 COG, 2003, 464.0 
 COK, 2003,  
 CRI, 2003, 818.0 
 CIV, 2003, 3365.0 
 HRV, 2003, 212.0 
 CUB, 2003, 1158.0 
 CYP, 2003, 46.0 
 CZE, 2003,  
 PRK, 2003,  
 COD, 2003, 784.0 
 DNK, 2003, 2152.0 
 DJI, 2003,  
 DMA, 2003,  
 DOM, 2003, 110.0 
 ECU, 2003, 400.0 
 EGY, 2003, 8.0 
 SLV, 2003, 606.0 
 GNQ, 2003, 8.0 
 ERI, 2003, 27.0 
 EST, 2003,  
 SWZ, 2003, 3350.0 
 ETH, 2003, 549.0 
 FJI, 2003, 0.0 
 FIN, 2003,  
 FRA, 2003, 71622.0 
 GAB, 2003, 617.0 
 GMB, 2003, 0.0 
 GEO, 2003, 0.0 
 DEU, 2003,  
 GHA, 2003, 197.0 
 GRC, 2003, 2559.0 
 GRD, 2003,  
 GTM, 2003, 3059.0 
 GIN, 2003, 500.0 
 GNB, 2003, 37.0 
 GUY, 2003, 123.0 
 HTI, 2003, 1202.0 
 HND, 2003, 1991.0 
 HUN, 2003,  
 ISL, 2003, 63.0 
 IND, 2003, 0.0 
 IDN, 2003, 16.0 
 IRN, 2003, 38.0 
 IRQ, 2003,  
 IRL, 2003, 1430.0 
 ISR, 2003,  
 ITA, 2003, 36061.0 
 JAM, 2003, 107.0 
 JPN, 2003, 2854.0 
 JOR, 2003,  
 KAZ, 2003, 14.0 
 KEN, 2003, 0.0 
 KIR, 2003,  
 KWT, 2003,  
 KGZ, 2003, 0.0 
 LAO, 2003, 38.0 
 LVA, 2003, 85.0 
 LBN, 2003, 96.0 
 LSO, 2003, 1108.0 
 LBR, 2003, 0.0 
 LBY, 2003, 234.0 
 LTU, 2003, 28.0 
 LUX, 2003, 200.0 
 MDG, 2003, 6.0 
 MWI, 2003, 0.0 
 MYS, 2003, 3426.0 
 MDV, 2003, 0.0 
 MLI, 2003, 1073.0 
 MLT, 2003,  
 MHL, 2003,  
 MRT, 2003, 19.0 
 MUS, 2003, 61.0 
 MEX, 2003, 24514.0 
 FSM, 2003,  
 MCO, 2003,  
 MNG, 2003, 1.0 
 MNE, 2003, 9.0 
 MAR, 2003, 552.0 
 MOZ, 2003, 3312.0 
 MMR, 2003, 121.0 
 NAM, 2003, 214.0 
 NRU, 2003,  
 NPL, 2003, 0.0 
 NLD, 2003, 6877.0 
 NZL, 2003, 671.0 
 NIC, 2003, 22.0 
 NER, 2003, 0.0 
 NGA, 2003, 17672.0 
 NIU, 2003,  
 MKD, 2003,  
 NOR, 2003, 1384.0 
 OMN, 2003, 179.0 
 PAK, 2003, 51.0 
 PLW, 2003,  
 PAN, 2003,  
 PNG, 2003, 0.0 
 PRY, 2003, 0.0 
 PER, 2003, 1900.0 
 PHL, 2003, 0.0 
 POL, 2003,  
 PRT, 2003, 9622.0 
 QAT, 2003, 0.0 
 KOR, 2003,  
 MDA, 2003, 27.0 
 ROU, 2003, 5902.0 
 RUS, 2003,  
 RWA, 2003, 0.0 
 KNA, 2003,  
 LCA, 2003,  
 VCT, 2003,  
 WSM, 2003,  
 SMR, 2003,  
 STP, 2003,  
 SAU, 2003,  
 SEN, 2003, 181.0 
 SRB, 2003, 335.0 
 SYC, 2003,  
 SLE, 2003, 0.0 
 SGP, 2003, 173.0 
 SVK, 2003, 20.0 
 SVN, 2003, 71.0 
 SLB, 2003,  
 SOM, 2003, 0.0 
 ZAF, 2003, 28571.0 
 SSD, 2003, 0.0 
 ESP, 2003, 46347.0 
 LKA, 2003, 0.0 
 SDN, 2003, 0.0 
 SUR, 2003, 138.0 
 SWE, 2003,  
 CHE, 2003, 5102.0 
 SYR, 2003, 4.0 
 TJK, 2003, 0.0 
 THA, 2003, 25156.0 
 GBR, 2003, 24306.0 
 TLS, 2003, 0.0 
 TGO, 2003, 1002.0 
 TON, 2003,  
 TTO, 2003, 671.0 
 TUN, 2003, 69.0 
 TUR, 2003,  
 TKM, 2003, 0.0 
 TUV, 2003,  
 UGA, 2003, 20000.0 
 UKR, 2003, 0.0 
 ARE, 2003,  
 TZA, 2003, 5570.0 
 USA, 2003,  
 URY, 2003, 1167.0 
 UZB, 2003, 0.0 
 VUT, 2003,  
 VEN, 2003, 7454.0 
 VNM, 2003, 200.0 
 YEM, 2003, 0.0 
 ZMB, 2003, 15328.0 
 ZWE, 2003, 0.0 
 AFG, 2002, 0.0 
 ALB, 2002, 0.0 
 DZA, 2002, 272.0 
 AND, 2002,  
 AGO, 2002, 0.0 
 ATG, 2002,  
 ARG, 2002, 18855.0 
 ARM, 2002,  
 AUS, 2002, 6601.0 
 AUT, 2002,  
 AZE, 2002, 0.0 
 BHS, 2002, 112.0 
 BHR, 2002, 22.0 
 BGD, 2002, 0.0 
 BRB, 2002, 49.0 
 BLR, 2002, 3.0 
 BEL, 2002,  
 BLZ, 2002, 60.0 
 BEN, 2002, 0.0 
 BTN, 2002, 0.0 
 BOL, 2002, 63.0 
 BIH, 2002,  
 BWA, 2002, 6156.0 
 BRA, 2002, 143022.0 
 BRN, 2002, 0.0 
 BGR, 2002, 97.0 
 BFA, 2002, 0.0 
 BDI, 2002, 657.0 
 CPV, 2002, 3.0 
 KHM, 2002, 392.0 
 CMR, 2002, 723.0 
 CAN, 2002,  
 CAF, 2002, 262.0 
 TCD, 2002, 86.0 
 CHL, 2002, 3685.0 
 CHN, 2002, 3822.0 
 COL, 2002, 1709.0 
 COM, 2002, 0.0 
 COG, 2002, 269.0 
 COK, 2002,  
 CRI, 2002, 645.0 
 CIV, 2002, 3008.0 
 HRV, 2002, 185.0 
 CUB, 2002, 768.0 
 CYP, 2002, 30.0 
 CZE, 2002,  
 PRK, 2002,  
 COD, 2002, 188.0 
 DNK, 2002, 2002.0 
 DJI, 2002, 0.0 
 DMA, 2002,  
 DOM, 2002, 130.0 
 ECU, 2002, 379.0 
 EGY, 2002, 6.0 
 SLV, 2002, 257.0 
 GNQ, 2002, 2.0 
 ERI, 2002, 18.0 
 EST, 2002,  
 SWZ, 2002, 2233.0 
 ETH, 2002, 0.0 
 FJI, 2002, 0.0 
 FIN, 2002,  
 FRA, 2002, 66898.0 
 GAB, 2002, 400.0 
 GMB, 2002, 0.0 
 GEO, 2002, 0.0 
 DEU, 2002,  
 GHA, 2002, 0.0 
 GRC, 2002, 2412.0 
 GRD, 2002,  
 GTM, 2002, 93.0 
 GIN, 2002, 326.0 
 GNB, 2002, 24.0 
 GUY, 2002, 0.0 
 HTI, 2002, 837.0 
 HND, 2002, 200.0 
 HUN, 2002,  
 ISL, 2002, 53.0 
 IND, 2002, 0.0 
 IDN, 2002, 12.0 
 IRN, 2002, 23.0 
 IRQ, 2002,  
 IRL, 2002, 1225.0 
 ISR, 2002,  
 ITA, 2002, 30910.0 
 JAM, 2002, 52.0 
 JPN, 2002, 2202.0 
 JOR, 2002,  
 KAZ, 2002, 7.0 
 KEN, 2002, 0.0 
 KIR, 2002,  
 KWT, 2002,  
 KGZ, 2002, 0.0 
 LAO, 2002,  
 LVA, 2002, 56.0 
 LBN, 2002, 64.0 
 LSO, 2002, 382.0 
 LBR, 2002, 0.0 
 LBY, 2002, 238.0 
 LTU, 2002, 0.0 
 LUX, 2002, 193.0 
 MDG, 2002, 0.0 
 MWI, 2002, 0.0 
 MYS, 2002, 2205.0 
 MDV, 2002, 0.0 
 MLI, 2002, 436.0 
 MLT, 2002,  
 MHL, 2002,  
 MRT, 2002, 9.0 
 MUS, 2002, 38.0 
 MEX, 2002, 18313.0 
 FSM, 2002,  
 MCO, 2002,  
 MNG, 2002, 0.0 
 MNE, 2002, 7.0 
 MAR, 2002, 0.0 
 MOZ, 2002, 0.0 
 MMR, 2002, 17.0 
 NAM, 2002, 0.0 
 NRU, 2002,  
 NPL, 2002, 0.0 
 NLD, 2002, 6271.0 
 NZL, 2002, 580.0 
 NIC, 2002, 0.0 
 NER, 2002, 0.0 
 NGA, 2002, 5754.0 
 NIU, 2002,  
 MKD, 2002,  
 NOR, 2002, 1138.0 
 OMN, 2002, 164.0 
 PAK, 2002, 27.0 
 PLW, 2002,  
 PAN, 2002,  
 PNG, 2002, 0.0 
 PRY, 2002, 0.0 
 PER, 2002, 950.0 
 PHL, 2002, 0.0 
 POL, 2002,  
 PRT, 2002, 8090.0 
 QAT, 2002, 0.0 
 KOR, 2002,  
 MDA, 2002, 7.0 
 ROU, 2002, 5574.0 
 RUS, 2002,  
 RWA, 2002, 0.0 
 KNA, 2002,  
 LCA, 2002,  
 VCT, 2002,  
 WSM, 2002,  
 SMR, 2002,  
 STP, 2002,  
 SAU, 2002,  
 SEN, 2002, 175.0 
 SRB, 2002, 1.0 
 SYC, 2002,  
 SLE, 2002, 0.0 
 SGP, 2002, 141.0 
 SVK, 2002, 16.0 
 SVN, 2002, 61.0 
 SLB, 2002,  
 SOM, 2002, 0.0 
 ZAF, 2002, 18497.0 
 SSD, 2002, 0.0 
 ESP, 2002, 40507.0 
 LKA, 2002, 0.0 
 SDN, 2002, 0.0 
 SUR, 2002, 47.0 
 SWE, 2002,  
 CHE, 2002, 4467.0 
 SYR, 2002, 0.0 
 TJK, 2002, 0.0 
 THA, 2002, 14129.0 
 GBR, 2002, 20726.0 
 TLS, 2002, 0.0 
 TGO, 2002, 142.0 
 TON, 2002,  
 TTO, 2002, 309.0 
 TUN, 2002, 49.0 
 TUR, 2002,  
 TKM, 2002, 0.0 
 TUV, 2002,  
 UGA, 2002, 13250.0 
 UKR, 2002, 0.0 
 ARE, 2002,  
 TZA, 2002, 4177.0 
